sample_uid,dataset,split,neg_type,label,s_id,group_id,is_mismatch_s,style_ref_text_uid,query_text_uid
S000000379,C4NEWS,dev,POS,1,54,54,0,c19ef4eaf9b19b41,8a451613cb43756e
S000000380,C4NEWS,dev,NEG-Anchor,0,54,54,0,c19ef4eaf9b19b41,a7ac93a6722416a2
S000000381,C4NEWS,dev,NEG-neutral,0,54,54,0,c19ef4eaf9b19b41,64e3e1092d62e26a
S000000383,C4NEWS,dev,NEG-Mismatch-S,0,54,54,1,7d9f1d2a7062d26d,8a451613cb43756e
S000000384,C4NEWS,dev,NEG-Mismatch-S,0,54,54,1,33f7a8a4b70f49f5,8a451613cb43756e
S000000385,C4NEWS,dev,NEG-Mismatch-S,0,54,54,1,0dd378ef01485d0b,8a451613cb43756e
S000000386,C4NEWS,dev,POS,1,55,55,0,cb7918c6dd4e8e99,db044ce16bb9164d
S000000387,C4NEWS,dev,NEG-Anchor,0,55,55,0,cb7918c6dd4e8e99,df1c298754131584
S000000388,C4NEWS,dev,NEG-neutral,0,55,55,0,cb7918c6dd4e8e99,3c4f928180a93613
S000000389,C4NEWS,dev,NEG-wrong_ref_s,0,55,55,0,cb7918c6dd4e8e99,e099aa409512985e
S000000390,C4NEWS,dev,NEG-Mismatch-S,0,55,55,1,5c3bee1dc8cd6462,db044ce16bb9164d
S000000391,C4NEWS,dev,NEG-Mismatch-S,0,55,55,1,737f29c887158f5f,db044ce16bb9164d
S000000392,C4NEWS,dev,NEG-Mismatch-S,0,55,55,1,82e24e56500de9c7,db044ce16bb9164d
S000000400,C4NEWS,dev,POS,1,57,57,0,49db9b332c294234,8ea3101404f18dba
S000000401,C4NEWS,dev,NEG-Anchor,0,57,57,0,49db9b332c294234,44cc10161bf66813
S000000402,C4NEWS,dev,NEG-neutral,0,57,57,0,49db9b332c294234,e1414f0000f4fe3c
S000000403,C4NEWS,dev,NEG-wrong_ref_s,0,57,57,0,49db9b332c294234,a0c93d764f821a78
S000000404,C4NEWS,dev,NEG-Mismatch-S,0,57,57,1,9a9f2e025292d93a,8ea3101404f18dba
S000000405,C4NEWS,dev,NEG-Mismatch-S,0,57,57,1,71b83de1264038a2,8ea3101404f18dba
S000000406,C4NEWS,dev,NEG-Mismatch-S,0,57,57,1,7518b7bc3f924279,8ea3101404f18dba
S000000407,C4NEWS,dev,POS,1,58,58,0,97390c4e52c168b8,0fc77a37e398d6e2
S000000408,C4NEWS,dev,NEG-Anchor,0,58,58,0,97390c4e52c168b8,d6781ac6d09566f5
S000000409,C4NEWS,dev,NEG-neutral,0,58,58,0,97390c4e52c168b8,4b5749cb3a217ceb
S000000410,C4NEWS,dev,NEG-wrong_ref_s,0,58,58,0,97390c4e52c168b8,1a9da9db648f1e25
S000000411,C4NEWS,dev,NEG-Mismatch-S,0,58,58,1,ed97aeb653cf3f2f,0fc77a37e398d6e2
S000000412,C4NEWS,dev,NEG-Mismatch-S,0,58,58,1,3ee45ca2bc0d12a7,0fc77a37e398d6e2
S000000413,C4NEWS,dev,NEG-Mismatch-S,0,58,58,1,d453cf2df2d1befe,0fc77a37e398d6e2
S000000414,C4NEWS,dev,POS,1,59,59,0,6c11f8a8d135f4d3,3d87e9ad982b305b
S000000415,C4NEWS,dev,NEG-Anchor,0,59,59,0,6c11f8a8d135f4d3,0be31ba7a9375eb2
S000000416,C4NEWS,dev,NEG-neutral,0,59,59,0,6c11f8a8d135f4d3,8bff25481822bc9d
S000000417,C4NEWS,dev,NEG-wrong_ref_s,0,59,59,0,6c11f8a8d135f4d3,43268d82d3a7a77a
S000000418,C4NEWS,dev,NEG-Mismatch-S,0,59,59,1,195f246e06000f56,3d87e9ad982b305b
S000000419,C4NEWS,dev,NEG-Mismatch-S,0,59,59,1,53e8fa2db862d58b,3d87e9ad982b305b
S000000420,C4NEWS,dev,NEG-Mismatch-S,0,59,59,1,cca181bb09f64200,3d87e9ad982b305b
S000000421,C4NEWS,dev,POS,1,60,60,0,284c1c322b83a3ae,d0f66dccb082fc9e
S000000422,C4NEWS,dev,NEG-Anchor,0,60,60,0,284c1c322b83a3ae,ae3e5410c0cbc9ae
S000000423,C4NEWS,dev,NEG-neutral,0,60,60,0,284c1c322b83a3ae,7b2fe43a7da05357
S000000424,C4NEWS,dev,NEG-wrong_ref_s,0,60,60,0,284c1c322b83a3ae,c8b49db3f030612e
S000000425,C4NEWS,dev,NEG-Mismatch-S,0,60,60,1,aaa959b6b49db46a,d0f66dccb082fc9e
S000000426,C4NEWS,dev,NEG-Mismatch-S,0,60,60,1,3a6d3713b4225d90,d0f66dccb082fc9e
S000000427,C4NEWS,dev,NEG-Mismatch-S,0,60,60,1,5c987d74b30949ab,d0f66dccb082fc9e
S000000428,C4NEWS,dev,POS,1,61,61,0,b37f950b0360ce22,6e351c331c37d160
S000000429,C4NEWS,dev,NEG-Anchor,0,61,61,0,b37f950b0360ce22,8063372788c27bc9
S000000430,C4NEWS,dev,NEG-neutral,0,61,61,0,b37f950b0360ce22,6183d52a617e504a
S000000431,C4NEWS,dev,NEG-wrong_ref_s,0,61,61,0,b37f950b0360ce22,7430ee47471fa8f8
S000000432,C4NEWS,dev,NEG-Mismatch-S,0,61,61,1,5cbb02894123ade4,6e351c331c37d160
S000000433,C4NEWS,dev,NEG-Mismatch-S,0,61,61,1,97d8562c0d2af928,6e351c331c37d160
S000000434,C4NEWS,dev,NEG-Mismatch-S,0,61,61,1,7fc284e18ec464ea,6e351c331c37d160
S000000442,C4NEWS,dev,POS,1,63,63,0,23258042a27325f9,9427f58885366410
S000000443,C4NEWS,dev,NEG-Anchor,0,63,63,0,23258042a27325f9,977860bb32b587f9
S000000444,C4NEWS,dev,NEG-neutral,0,63,63,0,23258042a27325f9,2a83cd69dd402ef5
S000000445,C4NEWS,dev,NEG-wrong_ref_s,0,63,63,0,23258042a27325f9,15257bd2d069226f
S000000446,C4NEWS,dev,NEG-Mismatch-S,0,63,63,1,7aa322e7e9832831,9427f58885366410
S000000447,C4NEWS,dev,NEG-Mismatch-S,0,63,63,1,21d628ba7a51de7b,9427f58885366410
S000000448,C4NEWS,dev,NEG-Mismatch-S,0,63,63,1,def793301bf841f1,9427f58885366410
S000000449,C4NEWS,dev,POS,1,64,64,0,0a7f3153d71eb2cb,ec58d0c1dd50c23c
S000000450,C4NEWS,dev,NEG-Anchor,0,64,64,0,0a7f3153d71eb2cb,225b1a1d4f04f2b8
S000000451,C4NEWS,dev,NEG-neutral,0,64,64,0,0a7f3153d71eb2cb,2566f919bf6b4fd5
S000000452,C4NEWS,dev,NEG-wrong_ref_s,0,64,64,0,0a7f3153d71eb2cb,f7ffa24acc5c54b7
S000000453,C4NEWS,dev,NEG-Mismatch-S,0,64,64,1,76dacb2f0c5a8ce3,ec58d0c1dd50c23c
S000000454,C4NEWS,dev,NEG-Mismatch-S,0,64,64,1,18237956b778723e,ec58d0c1dd50c23c
S000000455,C4NEWS,dev,NEG-Mismatch-S,0,64,64,1,c5902ec1bec229d8,ec58d0c1dd50c23c
S000000463,C4NEWS,dev,POS,1,66,66,0,8d7daac513a3ccfa,e98dfc170190f02d
S000000464,C4NEWS,dev,NEG-Anchor,0,66,66,0,8d7daac513a3ccfa,c2aaf4b9aa6d671b
S000000465,C4NEWS,dev,NEG-neutral,0,66,66,0,8d7daac513a3ccfa,a01febcb5c362d45
S000000466,C4NEWS,dev,NEG-wrong_ref_s,0,66,66,0,8d7daac513a3ccfa,b52d775ade43d243
S000000467,C4NEWS,dev,NEG-Mismatch-S,0,66,66,1,fa4013bf730c6c56,e98dfc170190f02d
S000000468,C4NEWS,dev,NEG-Mismatch-S,0,66,66,1,7c00dc695a2a64c2,e98dfc170190f02d
S000000469,C4NEWS,dev,NEG-Mismatch-S,0,66,66,1,3f8793d6fb9cb2cd,e98dfc170190f02d
S000000470,C4NEWS,dev,POS,1,67,67,0,93c79d7a737e2c66,d255d82cf00ef1f8
S000000471,C4NEWS,dev,NEG-Anchor,0,67,67,0,93c79d7a737e2c66,52581cd82d38d20e
S000000472,C4NEWS,dev,NEG-neutral,0,67,67,0,93c79d7a737e2c66,e0e196dfd6d342d6
S000000473,C4NEWS,dev,NEG-wrong_ref_s,0,67,67,0,93c79d7a737e2c66,9aaba0cc53a501bb
S000000474,C4NEWS,dev,NEG-Mismatch-S,0,67,67,1,2e0c6e16f7bfa86a,d255d82cf00ef1f8
S000000475,C4NEWS,dev,NEG-Mismatch-S,0,67,67,1,beb6ebfba940f11f,d255d82cf00ef1f8
S000000476,C4NEWS,dev,NEG-Mismatch-S,0,67,67,1,9619abf71bb1da61,d255d82cf00ef1f8
S000000477,C4NEWS,dev,POS,1,68,68,0,e65a5f456d383467,8a3db335d3f81d1e
S000000478,C4NEWS,dev,NEG-Anchor,0,68,68,0,e65a5f456d383467,cc23f8e3243e7830
S000000479,C4NEWS,dev,NEG-neutral,0,68,68,0,e65a5f456d383467,9ba6e0f30fbb642c
S000000480,C4NEWS,dev,NEG-wrong_ref_s,0,68,68,0,e65a5f456d383467,7fedfa62fd84a7b4
S000000481,C4NEWS,dev,NEG-Mismatch-S,0,68,68,1,198a058348d0b61e,8a3db335d3f81d1e
S000000482,C4NEWS,dev,NEG-Mismatch-S,0,68,68,1,c2d52d49a27dedb5,8a3db335d3f81d1e
S000000483,C4NEWS,dev,NEG-Mismatch-S,0,68,68,1,10ed031226e9cc74,8a3db335d3f81d1e
S000000484,C4NEWS,dev,POS,1,69,69,0,85aa3d422364d384,0ee759a3dfd57f5c
S000000485,C4NEWS,dev,NEG-Anchor,0,69,69,0,85aa3d422364d384,b57b6be000dcd221
S000000486,C4NEWS,dev,NEG-neutral,0,69,69,0,85aa3d422364d384,708bc135c720282f
S000000487,C4NEWS,dev,NEG-wrong_ref_s,0,69,69,0,85aa3d422364d384,bdd8cfd552b403f0
S000000488,C4NEWS,dev,NEG-Mismatch-S,0,69,69,1,34bf4f29931e96a7,0ee759a3dfd57f5c
S000000489,C4NEWS,dev,NEG-Mismatch-S,0,69,69,1,46b52519f05359cc,0ee759a3dfd57f5c
S000000490,C4NEWS,dev,NEG-Mismatch-S,0,69,69,1,1951f2e6583c68e9,0ee759a3dfd57f5c
S000000491,C4NEWS,dev,POS,1,70,70,0,878db546d87296df,ad1326fb7fa73fbd
S000000492,C4NEWS,dev,NEG-Anchor,0,70,70,0,878db546d87296df,8db06a48ddd0d862
S000000493,C4NEWS,dev,NEG-neutral,0,70,70,0,878db546d87296df,d044a527c6db34a9
S000000494,C4NEWS,dev,NEG-wrong_ref_s,0,70,70,0,878db546d87296df,ab0cded77957fac4
S000000495,C4NEWS,dev,NEG-Mismatch-S,0,70,70,1,caa6a5cefa87dea8,ad1326fb7fa73fbd
S000000496,C4NEWS,dev,NEG-Mismatch-S,0,70,70,1,af2135ef404a705a,ad1326fb7fa73fbd
S000000497,C4NEWS,dev,NEG-Mismatch-S,0,70,70,1,dc86f2a9f9f35b83,ad1326fb7fa73fbd
S000000505,C4NEWS,dev,POS,1,72,72,0,99587d4bc626419f,df668a4b2b0711ab
S000000506,C4NEWS,dev,NEG-Anchor,0,72,72,0,99587d4bc626419f,791f4ac815f256c5
S000000507,C4NEWS,dev,NEG-neutral,0,72,72,0,99587d4bc626419f,74b21e8f668fc0cd
S000000509,C4NEWS,dev,NEG-Mismatch-S,0,72,72,1,39ab8e61ee8ec428,df668a4b2b0711ab
S000000510,C4NEWS,dev,NEG-Mismatch-S,0,72,72,1,0bbe8afd74f10ab4,df668a4b2b0711ab
S000000511,C4NEWS,dev,NEG-Mismatch-S,0,72,72,1,3b5733683f2f8c78,df668a4b2b0711ab
S000000512,C4NEWS,dev,POS,1,73,73,0,1be336c51a4c00c0,5caebe625b67353c
S000000513,C4NEWS,dev,NEG-Anchor,0,73,73,0,1be336c51a4c00c0,bcad966ed99da8f9
S000000514,C4NEWS,dev,NEG-neutral,0,73,73,0,1be336c51a4c00c0,e15c9db135887965
S000000515,C4NEWS,dev,NEG-wrong_ref_s,0,73,73,0,1be336c51a4c00c0,c84dd0caa0324659
S000000516,C4NEWS,dev,NEG-Mismatch-S,0,73,73,1,0f3c08122fde47e3,5caebe625b67353c
S000000517,C4NEWS,dev,NEG-Mismatch-S,0,73,73,1,921f672fe1048cdc,5caebe625b67353c
S000000518,C4NEWS,dev,NEG-Mismatch-S,0,73,73,1,536ea864248a553c,5caebe625b67353c
S000000526,C4NEWS,dev,POS,1,75,75,0,26a703c8a47b98cd,6d278ff1fbabc883
S000000527,C4NEWS,dev,NEG-Anchor,0,75,75,0,26a703c8a47b98cd,2dc7a434b05b1a88
S000000528,C4NEWS,dev,NEG-neutral,0,75,75,0,26a703c8a47b98cd,52639385cb3db939
S000000529,C4NEWS,dev,NEG-wrong_ref_s,0,75,75,0,26a703c8a47b98cd,b5d7480cf3725e7b
S000000530,C4NEWS,dev,NEG-Mismatch-S,0,75,75,1,24b1b26ffe71e9e0,6d278ff1fbabc883
S000000531,C4NEWS,dev,NEG-Mismatch-S,0,75,75,1,bd83f2ce4beaee01,6d278ff1fbabc883
S000000532,C4NEWS,dev,NEG-Mismatch-S,0,75,75,1,824033647205908d,6d278ff1fbabc883
S000000533,C4NEWS,dev,POS,1,76,76,0,e87419c33197d7a0,37e13acce38c5804
S000000534,C4NEWS,dev,NEG-Anchor,0,76,76,0,e87419c33197d7a0,9b27c926ee22aa14
S000000535,C4NEWS,dev,NEG-neutral,0,76,76,0,e87419c33197d7a0,b787c6c10ac2f6b6
S000000537,C4NEWS,dev,NEG-Mismatch-S,0,76,76,1,558a28f5b960a978,37e13acce38c5804
S000000538,C4NEWS,dev,NEG-Mismatch-S,0,76,76,1,7f198f4ec1b942e7,37e13acce38c5804
S000000539,C4NEWS,dev,NEG-Mismatch-S,0,76,76,1,ac81223f4765b15e,37e13acce38c5804
S000000540,C4NEWS,dev,POS,1,77,77,0,a4d33a57fe1e0cf5,f3f07158b4e7212f
S000000541,C4NEWS,dev,NEG-Anchor,0,77,77,0,a4d33a57fe1e0cf5,6cbf822841c7b27b
S000000542,C4NEWS,dev,NEG-neutral,0,77,77,0,a4d33a57fe1e0cf5,c9298a10fe2315d3
S000000543,C4NEWS,dev,NEG-wrong_ref_s,0,77,77,0,a4d33a57fe1e0cf5,e11b856ed96c8701
S000000544,C4NEWS,dev,NEG-Mismatch-S,0,77,77,1,82dd643030d6fcb4,f3f07158b4e7212f
S000000545,C4NEWS,dev,NEG-Mismatch-S,0,77,77,1,474695fe6a71576d,f3f07158b4e7212f
S000000546,C4NEWS,dev,NEG-Mismatch-S,0,77,77,1,e5efe04fcafe791c,f3f07158b4e7212f
S000000547,C4NEWS,dev,POS,1,78,78,0,513328e2b5aa5cae,bfbf5330b06bcafe
S000000548,C4NEWS,dev,NEG-Anchor,0,78,78,0,513328e2b5aa5cae,b6d0b3670ab4fa58
S000000549,C4NEWS,dev,NEG-neutral,0,78,78,0,513328e2b5aa5cae,704e948c4cdbc902
S000000550,C4NEWS,dev,NEG-wrong_ref_s,0,78,78,0,513328e2b5aa5cae,29668f3b6dcea75d
S000000551,C4NEWS,dev,NEG-Mismatch-S,0,78,78,1,1af62f49b77b74b1,bfbf5330b06bcafe
S000000552,C4NEWS,dev,NEG-Mismatch-S,0,78,78,1,3af6d468ffe3a97c,bfbf5330b06bcafe
S000000553,C4NEWS,dev,NEG-Mismatch-S,0,78,78,1,a938a334dcfc16ba,bfbf5330b06bcafe
S000000561,C4NEWS,dev,POS,1,80,80,0,1acc3b58ebe38d12,8642e10cf99e5319
S000000562,C4NEWS,dev,NEG-Anchor,0,80,80,0,1acc3b58ebe38d12,1b4e62f36206bf77
S000000563,C4NEWS,dev,NEG-neutral,0,80,80,0,1acc3b58ebe38d12,ce1b5aab5deb7848
S000000564,C4NEWS,dev,NEG-wrong_ref_s,0,80,80,0,1acc3b58ebe38d12,7239e4336fd0c3f8
S000000565,C4NEWS,dev,NEG-Mismatch-S,0,80,80,1,e49f7bff6685cff0,8642e10cf99e5319
S000000566,C4NEWS,dev,NEG-Mismatch-S,0,80,80,1,3ee45ca2bc0d12a7,8642e10cf99e5319
S000000567,C4NEWS,dev,NEG-Mismatch-S,0,80,80,1,978bfba3279dac15,8642e10cf99e5319
S000000575,C4NEWS,dev,POS,1,82,82,0,961b6e323b99fd5e,39dd05d6591e6287
S000000576,C4NEWS,dev,NEG-Anchor,0,82,82,0,961b6e323b99fd5e,06212b88898e839b
S000000577,C4NEWS,dev,NEG-neutral,0,82,82,0,961b6e323b99fd5e,bb133c16ba27e9f3
S000000578,C4NEWS,dev,NEG-wrong_ref_s,0,82,82,0,961b6e323b99fd5e,0dda7d89159a23be
S000000579,C4NEWS,dev,NEG-Mismatch-S,0,82,82,1,2d66fb08f1ce998a,39dd05d6591e6287
S000000580,C4NEWS,dev,NEG-Mismatch-S,0,82,82,1,ab75ee3bccf59e0b,39dd05d6591e6287
S000000581,C4NEWS,dev,NEG-Mismatch-S,0,82,82,1,5cd0b657303d61b3,39dd05d6591e6287
S000000582,C4NEWS,dev,POS,1,83,83,0,67be8b489269710e,7245e6eb1906943f
S000000583,C4NEWS,dev,NEG-Anchor,0,83,83,0,67be8b489269710e,d7e29ba6a8d75330
S000000584,C4NEWS,dev,NEG-neutral,0,83,83,0,67be8b489269710e,7bc19d82c2f1d803
S000000585,C4NEWS,dev,NEG-wrong_ref_s,0,83,83,0,67be8b489269710e,bd3f7884cea9fe1c
S000000586,C4NEWS,dev,NEG-Mismatch-S,0,83,83,1,19540e8e3398a966,7245e6eb1906943f
S000000587,C4NEWS,dev,NEG-Mismatch-S,0,83,83,1,f3c08d5b08b183f0,7245e6eb1906943f
S000000588,C4NEWS,dev,NEG-Mismatch-S,0,83,83,1,562cd8c1fa97f497,7245e6eb1906943f
S000000589,C4NEWS,dev,POS,1,84,84,0,c15a270ccceab58c,c670ec086e3121d9
S000000590,C4NEWS,dev,NEG-Anchor,0,84,84,0,c15a270ccceab58c,4204ed4aca803c49
S000000591,C4NEWS,dev,NEG-neutral,0,84,84,0,c15a270ccceab58c,cf65280f94387675
S000000592,C4NEWS,dev,NEG-wrong_ref_s,0,84,84,0,c15a270ccceab58c,9187d935e11015eb
S000000593,C4NEWS,dev,NEG-Mismatch-S,0,84,84,1,582b82360d6c98ec,c670ec086e3121d9
S000000594,C4NEWS,dev,NEG-Mismatch-S,0,84,84,1,a829438e9f82aab3,c670ec086e3121d9
S000000595,C4NEWS,dev,NEG-Mismatch-S,0,84,84,1,899c49937a029d15,c670ec086e3121d9
S000000596,C4NEWS,dev,POS,1,85,85,0,65aae7873233a8a8,08578b6f0c8c6305
S000000597,C4NEWS,dev,NEG-Anchor,0,85,85,0,65aae7873233a8a8,980cc34378322bc1
S000000598,C4NEWS,dev,NEG-neutral,0,85,85,0,65aae7873233a8a8,7f019333cf21034d
S000000600,C4NEWS,dev,NEG-Mismatch-S,0,85,85,1,b4e1a3acd9049c40,08578b6f0c8c6305
S000000601,C4NEWS,dev,NEG-Mismatch-S,0,85,85,1,9f35e7d3ef3e4a60,08578b6f0c8c6305
S000000602,C4NEWS,dev,NEG-Mismatch-S,0,85,85,1,c32780b5d72fa7dd,08578b6f0c8c6305
S000000610,C4NEWS,dev,POS,1,87,87,0,93fc2e404ef28e53,e692530b6c745c70
S000000611,C4NEWS,dev,NEG-Anchor,0,87,87,0,93fc2e404ef28e53,35c5df9005b2f6cb
S000000612,C4NEWS,dev,NEG-neutral,0,87,87,0,93fc2e404ef28e53,d6c15ef4ebb581cf
S000000614,C4NEWS,dev,NEG-Mismatch-S,0,87,87,1,e6e6f86f06c22a2c,e692530b6c745c70
S000000615,C4NEWS,dev,NEG-Mismatch-S,0,87,87,1,e0f9f9036e2c7909,e692530b6c745c70
S000000616,C4NEWS,dev,NEG-Mismatch-S,0,87,87,1,c4c6a168586e5cc5,e692530b6c745c70
S000000617,C4NEWS,dev,POS,1,88,88,0,a46b5d57323d44c5,3156843284e46188
S000000618,C4NEWS,dev,NEG-Anchor,0,88,88,0,a46b5d57323d44c5,28c947d415a476fd
S000000619,C4NEWS,dev,NEG-neutral,0,88,88,0,a46b5d57323d44c5,ca1ed1b00dee0172
S000000620,C4NEWS,dev,NEG-wrong_ref_s,0,88,88,0,a46b5d57323d44c5,9e0fbe2c7f2ddf68
S000000621,C4NEWS,dev,NEG-Mismatch-S,0,88,88,1,b811e075c99acf00,3156843284e46188
S000000622,C4NEWS,dev,NEG-Mismatch-S,0,88,88,1,2ba9024bfb110fa4,3156843284e46188
S000000623,C4NEWS,dev,NEG-Mismatch-S,0,88,88,1,1dea125e894cefff,3156843284e46188
S000000624,C4NEWS,dev,POS,1,89,89,0,6aca1382e6a8d659,a32f9471cf99d1b3
S000000625,C4NEWS,dev,NEG-Anchor,0,89,89,0,6aca1382e6a8d659,061181d07ef88f71
S000000626,C4NEWS,dev,NEG-neutral,0,89,89,0,6aca1382e6a8d659,20f69f17ae819f73
S000000627,C4NEWS,dev,NEG-wrong_ref_s,0,89,89,0,6aca1382e6a8d659,078d54db8fbf366b
S000000628,C4NEWS,dev,NEG-Mismatch-S,0,89,89,1,b390d712737c7cb9,a32f9471cf99d1b3
S000000629,C4NEWS,dev,NEG-Mismatch-S,0,89,89,1,6138e52c739fb664,a32f9471cf99d1b3
S000000630,C4NEWS,dev,NEG-Mismatch-S,0,89,89,1,13ae8784f01150fd,a32f9471cf99d1b3
S000000631,C4NEWS,dev,POS,1,90,90,0,d969b03206af383a,7e1b9af0c29813bc
S000000632,C4NEWS,dev,NEG-Anchor,0,90,90,0,d969b03206af383a,3160673899f3cd66
S000000633,C4NEWS,dev,NEG-neutral,0,90,90,0,d969b03206af383a,b4009f7a708386f6
S000000635,C4NEWS,dev,NEG-Mismatch-S,0,90,90,1,8c96c26c29abbae8,7e1b9af0c29813bc
S000000636,C4NEWS,dev,NEG-Mismatch-S,0,90,90,1,d918161a923a1bfb,7e1b9af0c29813bc
S000000637,C4NEWS,dev,NEG-Mismatch-S,0,90,90,1,033db7fd81e9bf35,7e1b9af0c29813bc
S000000638,C4NEWS,dev,POS,1,91,91,0,1274ddbae70147a0,982141e0b66bb478
S000000639,C4NEWS,dev,NEG-Anchor,0,91,91,0,1274ddbae70147a0,83ae889236a9a643
S000000640,C4NEWS,dev,NEG-neutral,0,91,91,0,1274ddbae70147a0,ff9d718b4e9f686d
S000000641,C4NEWS,dev,NEG-wrong_ref_s,0,91,91,0,1274ddbae70147a0,e2a993745314136e
S000000642,C4NEWS,dev,NEG-Mismatch-S,0,91,91,1,a0f5567674da19f3,982141e0b66bb478
S000000643,C4NEWS,dev,NEG-Mismatch-S,0,91,91,1,6b7f93907e404938,982141e0b66bb478
S000000644,C4NEWS,dev,NEG-Mismatch-S,0,91,91,1,e0149f37d1a880b5,982141e0b66bb478
S000000645,C4NEWS,dev,POS,1,92,92,0,d71e37b2dedbc1eb,bc58634053f0c1b3
S000000646,C4NEWS,dev,NEG-Anchor,0,92,92,0,d71e37b2dedbc1eb,4293b3e6de4cc6d3
S000000647,C4NEWS,dev,NEG-neutral,0,92,92,0,d71e37b2dedbc1eb,ae85ea0c304523f0
S000000648,C4NEWS,dev,NEG-wrong_ref_s,0,92,92,0,d71e37b2dedbc1eb,96fb3fe7da02d121
S000000649,C4NEWS,dev,NEG-Mismatch-S,0,92,92,1,dd4a8fe84df93ba1,bc58634053f0c1b3
S000000650,C4NEWS,dev,NEG-Mismatch-S,0,92,92,1,d7f3cd4c94e1bb78,bc58634053f0c1b3
S000000651,C4NEWS,dev,NEG-Mismatch-S,0,92,92,1,1583a5495d7b9f57,bc58634053f0c1b3
S000000652,C4NEWS,dev,POS,1,93,93,0,517b256aebc228ca,5076135562dd9336
S000000653,C4NEWS,dev,NEG-Anchor,0,93,93,0,517b256aebc228ca,bbbea4255e890ec6
S000000654,C4NEWS,dev,NEG-neutral,0,93,93,0,517b256aebc228ca,9a904c063656e585
S000000656,C4NEWS,dev,NEG-Mismatch-S,0,93,93,1,9f25b6e805606197,5076135562dd9336
S000000657,C4NEWS,dev,NEG-Mismatch-S,0,93,93,1,5a7e2fd8158a44a5,5076135562dd9336
S000000658,C4NEWS,dev,NEG-Mismatch-S,0,93,93,1,b49bd2d2075b5287,5076135562dd9336
S000000659,C4NEWS,dev,POS,1,94,94,0,6954e53ddc0161e6,8d6da7d9ef077af3
S000000660,C4NEWS,dev,NEG-Anchor,0,94,94,0,6954e53ddc0161e6,59784d1d26338d2c
S000000661,C4NEWS,dev,NEG-neutral,0,94,94,0,6954e53ddc0161e6,631fc78d9ab89256
S000000662,C4NEWS,dev,NEG-wrong_ref_s,0,94,94,0,6954e53ddc0161e6,ae27ba05cecb999c
S000000663,C4NEWS,dev,NEG-Mismatch-S,0,94,94,1,7fc284e18ec464ea,8d6da7d9ef077af3
S000000664,C4NEWS,dev,NEG-Mismatch-S,0,94,94,1,5c658ca881094158,8d6da7d9ef077af3
S000000665,C4NEWS,dev,NEG-Mismatch-S,0,94,94,1,96c7ee06f7594c18,8d6da7d9ef077af3
S000000666,C4NEWS,dev,POS,1,95,95,0,d35abe52403c5df3,270a3e5942e307e5
S000000667,C4NEWS,dev,NEG-Anchor,0,95,95,0,d35abe52403c5df3,08531f3590be8525
S000000668,C4NEWS,dev,NEG-neutral,0,95,95,0,d35abe52403c5df3,6441ae1e788da444
S000000669,C4NEWS,dev,NEG-wrong_ref_s,0,95,95,0,d35abe52403c5df3,94ea0d51beafa883
S000000670,C4NEWS,dev,NEG-Mismatch-S,0,95,95,1,3ad5166d547bf93a,270a3e5942e307e5
S000000671,C4NEWS,dev,NEG-Mismatch-S,0,95,95,1,18b5c4f7b22c0a8a,270a3e5942e307e5
S000000672,C4NEWS,dev,NEG-Mismatch-S,0,95,95,1,a2f5dc04312877bf,270a3e5942e307e5
S000000673,C4NEWS,dev,POS,1,96,96,0,2f72f379f617231d,f704b535343dd198
S000000674,C4NEWS,dev,NEG-Anchor,0,96,96,0,2f72f379f617231d,aa03c1400dcddcf2
S000000675,C4NEWS,dev,NEG-neutral,0,96,96,0,2f72f379f617231d,854b185459007e99
S000000677,C4NEWS,dev,NEG-Mismatch-S,0,96,96,1,aa6f9030dc78df1f,f704b535343dd198
S000000678,C4NEWS,dev,NEG-Mismatch-S,0,96,96,1,2975a242c8e35bbc,f704b535343dd198
S000000679,C4NEWS,dev,NEG-Mismatch-S,0,96,96,1,de13a556fad058b6,f704b535343dd198
S000000680,C4NEWS,dev,POS,1,97,97,0,7404d474e5f5a878,c37491b6805ac54d
S000000681,C4NEWS,dev,NEG-Anchor,0,97,97,0,7404d474e5f5a878,9e3e889f7c5c4c6d
S000000682,C4NEWS,dev,NEG-neutral,0,97,97,0,7404d474e5f5a878,cdc66f711ae31781
S000000683,C4NEWS,dev,NEG-wrong_ref_s,0,97,97,0,7404d474e5f5a878,a2c3fd531cfda028
S000000684,C4NEWS,dev,NEG-Mismatch-S,0,97,97,1,5d630d42abb59ced,c37491b6805ac54d
S000000685,C4NEWS,dev,NEG-Mismatch-S,0,97,97,1,195f246e06000f56,c37491b6805ac54d
S000000686,C4NEWS,dev,NEG-Mismatch-S,0,97,97,1,acde8c43a299ea77,c37491b6805ac54d
S000000687,C4NEWS,dev,POS,1,98,98,0,1a205466eb4c2155,ac6fc471feed2b79
S000000688,C4NEWS,dev,NEG-Anchor,0,98,98,0,1a205466eb4c2155,9f2df4ccf92b7e3b
S000000689,C4NEWS,dev,NEG-neutral,0,98,98,0,1a205466eb4c2155,46dda2d8b39372f5
S000000690,C4NEWS,dev,NEG-wrong_ref_s,0,98,98,0,1a205466eb4c2155,3d5504452ed05b83
S000000691,C4NEWS,dev,NEG-Mismatch-S,0,98,98,1,43d6d0d17fbe6661,ac6fc471feed2b79
